file,correct-label,pred-label,certainty_real,certainty_fake,gt,wavegrad,diffwave,parallel wave gan,wavernn,wavenet,melgan
/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/audio/soundscape-dataset/eval/fake-isolated/PanicAtTheDisco-WhatCouldHaveBeenfromARCANE-CoverAIMusicVideo_sep.mp3,Fake,Fake,0.3259897312292686,0.6740102611768705,0.6567783814210159,0.339209684672264,0.0009539222057384222,0.000747550970782658,0.0007598023981162127,0.0006049484098363897,0.0009457019296431868
/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/audio/soundscape-dataset/eval/fake-isolated/FrankSinatra-FlyMeToTheMoon(YukineAiCover)_sep.mp3,Fake,Fake,0.33262336605952847,0.6673766339404715,0.630638543723358,0.3684939895239141,0.00018427217687467924,0.00017727652166854568,0.0001384399949091946,0.00015660220634927668,0.00021090405273424849
/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/audio/soundscape-dataset/eval/fake-isolated/TaylorSwift-TheHills(A.I.Cover)_sep.mp3,Fake,Fake,0.13201258360193327,0.8679874166846275,0.8446854542081172,0.14668328572924322,0.0019962581854297942,0.001655866238584517,0.001589146947568364,0.0013777325983273141,0.0020122572816664895
/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/audio/soundscape-dataset/eval/fake-isolated/NeverSmileatACrocodile-Kida(AICover)_sep.mp3,Fake,Fake,0.26748611678679785,0.7325138827164968,0.7029705266157786,0.2930524982511997,0.0009537270113620859,0.0008099833419237257,0.0006125903280159643,0.0006850817119584462,0.0009155782306152105
/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/audio/soundscape-dataset/eval/fake-isolated/TaylorSwift-Friends⧸aicover_sep.mp3,Fake,Fake,0.1483060019273384,0.8516940082989487,0.8246491197861877,0.15899624105762034,0.003620302375570556,0.003249948265130454,0.0031773181707845364,0.002363661052880598,0.00394340117527998
/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/audio/soundscape-dataset/eval/fake-isolated/Throughthestorms-COVERSONGBYAI_sep.mp3,Fake,Fake,0.2430166514908395,0.7569833354252141,0.7295535068686415,0.26703424024872663,0.0007899013905843298,0.0006738186400802877,0.0005734635772613528,0.0006086749230146269,0.000766401193243105
/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/audio/soundscape-dataset/eval/fake-isolated/TheWeeknd-NothingElseMatters(AICover)_sep.mp3,Fake,Fake,0.24989553607172435,0.7501044675707818,0.7200578742557102,0.27031933118899665,0.0022398630653356123,0.001992736717842389,0.0016181409686863743,0.0015416262370037102,0.002230417335413727
/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/audio/soundscape-dataset/eval/fake-isolated/TheWeeknd-Diamonds(AiCover)#aicover#theweeknd#shorts#short_sep.mp3,Fake,Fake,0.46508242189884186,0.534917563199997,0.4927188605070114,0.5071387141942978,2.2662072069579153e-05,2.851321181651656e-05,2.5784748515889078e-05,2.015599474702867e-05,4.530960882220825e-05
/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/audio/soundscape-dataset/eval/fake-isolated/WhenYou'reinLoveWithaBeautifulWomanbyDrHook(AICover)_sep.mp3,Fake,Fake,0.12564343697315938,0.8743565670541815,0.830100487212877,0.14148537341404605,0.005628433352064127,0.0068936318216524465,0.004952958495434015,0.004607614810575379,0.006331499112609497
/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/audio/soundscape-dataset/eval/fake-isolated/ArianaGrande-KINGS-(BikiniAiCover)_sep.mp3,Fake,Fake,0.30942239860693616,0.690577599240674,0.6710987874203258,0.3253858399060037,0.0008249492652582704,0.0006762820771543135,0.0006251528855944204,0.0005616651879323501,0.0008273162302824883
