file,correct-label,pred-label,certainty_real,certainty_fake,gt,wavegrad,diffwave,parallel wave gan,wavernn,wavenet,melgan
/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/audio/soundscape-dataset/eval/fake-isolated/PanicAtTheDisco-WhatCouldHaveBeenfromARCANE-CoverAIMusicVideo_sep.mp3,Fake,Fake,0.2654893321271699,0.7345106734249455,0.728972143565233,0.2698382325828649,0.00023926881496768497,0.00024399976748030056,0.0002461007433899235,0.000224986658220307,0.0002352647370658955
/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/audio/soundscape-dataset/eval/fake-isolated/FrankSinatra-FlyMeToTheMoon(YukineAiCover)_sep.mp3,Fake,Fake,0.2849254263564944,0.7150745691938533,0.7016958863370948,0.29708868642855024,0.00024462299562502367,0.0002512020688906584,0.0002445369326677691,0.00023387064624734598,0.00024118795277495842
/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/audio/soundscape-dataset/eval/fake-isolated/TaylorSwift-TheHills(A.I.Cover)_sep.mp3,Fake,Fake,0.054496283642947674,0.9455037145660474,0.940450484936054,0.0571260225887482,0.0004847260447954446,0.0005007755472224045,0.0004985876298983035,0.000459728826801718,0.00047967556558712834
/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/audio/soundscape-dataset/eval/fake-isolated/NeverSmileatACrocodile-Kida(AICover)_sep.mp3,Fake,Fake,0.20058332787205777,0.7994166617592176,0.7958510637283325,0.2022033757219712,0.0003953337722729581,0.0003988489460122461,0.0003953592507969006,0.0003715292851362998,0.0003844920440315036
/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/audio/soundscape-dataset/eval/fake-isolated/TaylorSwift-Friends⧸aicover_sep.mp3,Fake,Fake,0.11284033654659402,0.8871596584315685,0.8846994122745944,0.11259185632362086,0.0005392716553686506,0.0005558866454449861,0.0005583455658779712,0.0005154384792809188,0.0005397888493747564
/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/audio/soundscape-dataset/eval/fake-isolated/Throughthestorms-COVERSONGBYAI_sep.mp3,Fake,Fake,0.16527213546924474,0.8347278717087536,0.8280270826525804,0.17030055543816672,0.0003368616109094923,0.0003451002770949655,0.0003415440985075448,0.0003189635751435317,0.000329901454567401
/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/audio/soundscape-dataset/eval/fake-isolated/TheWeeknd-NothingElseMatters(AICover)_sep.mp3,Fake,Fake,0.2272836592876249,0.7727163421610991,0.7610725812613964,0.22754879078517357,0.002117512299850609,0.002317122616457507,0.0023449449996405746,0.0022448432030311477,0.0023542095058574986
/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/audio/soundscape-dataset/eval/fake-isolated/TheWeeknd-Diamonds(AiCover)#aicover#theweeknd#shorts#short_sep.mp3,Fake,Fake,0.46686000097543,0.533140018582344,0.5306533053517342,0.4686983274295926,0.00013256884017209813,0.0001349434164694685,0.00013220195296526072,0.00012233837514941115,0.00012634730069294164
/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/audio/soundscape-dataset/eval/fake-isolated/WhenYou'reinLoveWithaBeautifulWomanbyDrHook(AICover)_sep.mp3,Fake,Fake,0.10250139266655252,0.8974986068803716,0.8473186207482138,0.09670332033891936,0.009856128773331089,0.01151100771853266,0.012059300815225642,0.011111626338616416,0.011440002740749373
/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/audio/soundscape-dataset/eval/fake-isolated/ArianaGrande-KINGS-(BikiniAiCover)_sep.mp3,Fake,Fake,0.18776474164591894,0.8122352579401599,0.8174827974703577,0.1806857383913464,0.00037018223277603585,0.0003764636326296669,0.0003759377662693926,0.0003441115283850296,0.00036475304016979256
/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/audio/soundscape-dataset/eval/fake-isolated/LETMELOVEYOU-JustinBieber-CoverSONG_sep.mp3,Fake,Fake,0.32580950002203574,0.6741904974124342,0.6785289144038029,0.31957684049628815,0.00038327834736607983,0.000388682479168429,0.00038905833248721155,0.0003559097743610042,0.0003773223064562667
/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/audio/soundscape-dataset/eval/fake-isolated/AiSongXXXTentacion-MarvinsRoom(DrakeCover)_sep.mp3,Fake,Fake,0.1026343041099608,0.8973656952381134,0.8913102015852928,0.10669453949667514,0.00040167728311644166,0.00041356795295541813,0.0004082495173406642,0.0003784174179600086,0.00039335107558144953
/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/audio/soundscape-dataset/eval/fake-isolated/BrunoMars-LockedOutOfHeaven-COVERSONGThisARGENTINIANGirlHasAnINCREDIBLEVoice_sep.mp3,Fake,Fake,0.3094801992410794,0.6905197994638002,0.6921403149317484,0.30679064412834123,0.00021696135458171284,0.00021818758935410187,0.00021949042388769158,0.00020061645921032323,0.00021376877147361029
/Users/christiankilduff/Deepfake_Detection_Resources/yt-and-dailymotion-selections/collected/audio/soundscape-dataset/eval/fake-isolated/TheWeeknd-NievesDeEnero(AICOVER)_sep.mp3,Fake,Fake,0.23901602462426108,0.7609839772559562,0.7557601467618402,0.24237087316248776,0.0003753678325013442,0.00038134110348797757,0.00038338157170279754,0.0003580667471396737,0.0003708358031048501
